# diagnostic-only	post-finalize	trilinear_cell_centered	cE=-u_cross_B
# rank_counts	0=512
# rank_participants	world_size=1	0
# cycle	time	rank	gid	species	tag	x	y	z	u1	u2	u3	b1	b2	b3	cE1	cE2	cE3	cE_dot_b
0	0	0	14	0	105	0.17000000000000001	-0.13	-0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.33669123734744083	0.43652372118318344	-0.39079985653583527	1.0623360438502205	0.13400512374900139	0.036521147031041964	-0.041628970900762251	1.4623220006908151e-17
0	0	0	42	0	106	0.17000000000000001	-0.13	0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.41330876265255923	0.43652372118318344	-0.39079985653583527	0.93766395614977938	0.072894983921978518	-0.018458542876616746	-0.041628970900762251	3.8763119994539952e-18
0	0	0	46	0	107	0.17000000000000001	-0.13	0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.41330876265255917	0.43652372152655594	-0.39079985625110686	0.9376639561497796	0.072894983971344557	-0.018458543018535556	-0.041628971003982343	-5.4075219498583784e-18
0	0	0	34	0	108	-0.25000000010000001	-0.13	0.11	0.070740687873506	-0.29472807308888005	0.37499999996802402	0.27760287232319913	-0.67480094539885904	0.86423541101846135	0.0016640828816526334	-0.04296446965223491	-0.034081476588547426	-1.0308938526596137e-17
0	0	0	35	0	109	-0.24999999989999999	-0.13	0.11	0.070740687873506	-0.2947280730888801	0.37500000003197603	0.27760287232319913	-0.67480094511413069	0.86423541126839099	0.0016640830189322377	-0.042964469652307977	-0.034081476608689314	3.2236733952351494e-18
0	0	0	42	0	110	0.24999999989999999	-0.13	0.11	0.17925931212649401	-0.29472807308888005	0.37500000003197603	0.22239712767680098	-0.67480094511413069	0.86423541126839099	0.0016640830189321898	0.071523322453417665	0.05541767634278192	8.0240743681656237e-18
0	0	0	43	0	111	0.25000000010000001	-0.13	0.11	0.17925931212649404	-0.2947280730888801	0.37499999996802402	0.22239712767680098	-0.67480094539885904	0.86423541101846135	0.0016640828816526815	0.071523322422838223	0.055417676393822134	-4.0131290494785658e-18
0	0	0	40	0	112	0.17000000000000001	-0.25000000010000001	0.11	0.12499999995606895	-0.31132233623613736	0.39952713163887921	0.039196178167738793	-0.58993891617341954	1.0958540242048096	0.10546723196829842	0.12132181634289604	0.061539718737052482	-8.8242861032299875e-19
0	0	0	42	0	113	0.17000000000000001	-0.24999999989999999	0.11	0.12500000004393111	-0.31132233623613742	0.39952713163887926	0.039196178511111283	-0.58993891617341943	1.09585402395488	0.10546723189048983	0.12132181627075229	0.061539718681986245	5.4527556796735129e-18
0	0	0	56	0	114	0.17000000000000001	0.24999999989999999	0.11	0.12500000004393111	-0.18867766376386266	0.39952713163887921	0.039196178511111283	-0.41006108382658041	1.09585402395488	0.042932648448071056	0.12132181627075231	0.043862192106389197	4.1805119117449511e-18
0	0	0	58	0	115	0.17000000000000001	0.25000000010000001	0.11	0.12499999995606895	-0.18867766376386266	0.39952713163887926	0.039196178167738793	-0.41006108382658041	1.0958540242048098	0.042932648495227238	0.12132181634289607	0.043862192135147061	-3.7264039948007411e-19
0	0	0	10	0	116	0.17000000000000001	-0.13	-0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.33669123734744089	0.43652372152655589	-0.39079985625110686	1.0623360438502205	0.13400512376746898	0.03652114691543145	-0.041628971003982329	-1.2226923678631522e-17
0	0	0	14	0	117	0.17000000000000001	-0.13	-0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.33669123734744083	0.43652372118318344	-0.39079985653583527	1.0623360438502205	0.13400512374900139	0.036521147031041964	-0.041628970900762251	1.4623220006908151e-17
0	0	0	42	0	118	0.17000000000000001	-0.13	0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.41330876265255923	0.43652372118318344	-0.39079985653583527	0.93766395614977938	0.072894983921978518	-0.018458542876616746	-0.041628970900762251	3.8763119994539952e-18
0	0	0	46	0	119	0.17000000000000001	-0.13	0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.41330876265255917	0.43652372152655594	-0.39079985625110686	0.9376639561497796	0.072894983971344557	-0.018458543018535556	-0.041628971003982343	-5.4075219498583784e-18
0	0	0	34	0	120	-0.25000000010000001	-0.13	0.11	0.070740687873506	-0.29472807308888005	0.37499999996802402	0.27760287232319913	-0.67480094539885904	0.86423541101846135	0.0016640828816526334	-0.04296446965223491	-0.034081476588547426	-1.0308938526596137e-17
0	0	0	35	0	121	-0.24999999989999999	-0.13	0.11	0.070740687873506	-0.2947280730888801	0.37500000003197603	0.27760287232319913	-0.67480094511413069	0.86423541126839099	0.0016640830189322377	-0.042964469652307977	-0.034081476608689314	3.2236733952351494e-18
0	0	0	42	0	122	0.24999999989999999	-0.13	0.11	0.17925931212649401	-0.29472807308888005	0.37500000003197603	0.22239712767680098	-0.67480094511413069	0.86423541126839099	0.0016640830189321898	0.071523322453417665	0.05541767634278192	8.0240743681656237e-18
0	0	0	43	0	123	0.25000000010000001	-0.13	0.11	0.17925931212649404	-0.2947280730888801	0.37499999996802402	0.22239712767680098	-0.67480094539885904	0.86423541101846135	0.0016640828816526815	0.071523322422838223	0.055417676393822134	-4.0131290494785658e-18
0	0	0	40	0	124	0.17000000000000001	-0.25000000010000001	0.11	0.12499999995606895	-0.31132233623613736	0.39952713163887921	0.039196178167738793	-0.58993891617341954	1.0958540242048096	0.10546723196829842	0.12132181634289604	0.061539718737052482	-8.8242861032299875e-19
0	0	0	42	0	125	0.17000000000000001	-0.24999999989999999	0.11	0.12500000004393111	-0.31132233623613742	0.39952713163887926	0.039196178511111283	-0.58993891617341943	1.09585402395488	0.10546723189048983	0.12132181627075229	0.061539718681986245	5.4527556796735129e-18
0	0	0	56	0	126	0.17000000000000001	0.24999999989999999	0.11	0.12500000004393111	-0.18867766376386266	0.39952713163887921	0.039196178511111283	-0.41006108382658041	1.09585402395488	0.042932648448071056	0.12132181627075231	0.043862192106389197	4.1805119117449511e-18
0	0	0	58	0	127	0.17000000000000001	0.25000000010000001	0.11	0.12499999995606895	-0.18867766376386266	0.39952713163887926	0.039196178167738793	-0.41006108382658041	1.0958540242048098	0.042932648495227238	0.12132181634289607	0.043862192135147061	-3.7264039948007411e-19
0	0	0	10	0	128	0.17000000000000001	-0.13	-0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.33669123734744089	0.43652372152655589	-0.39079985625110686	1.0623360438502205	0.13400512376746898	0.03652114691543145	-0.041628971003982329	-1.2226923678631522e-17
0	0	0	14	0	129	0.17000000000000001	-0.13	-0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.33669123734744083	0.43652372118318344	-0.39079985653583527	1.0623360438502205	0.13400512374900139	0.036521147031041964	-0.041628970900762251	1.4623220006908151e-17
0	0	0	42	0	130	0.17000000000000001	-0.13	0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.41330876265255923	0.43652372118318344	-0.39079985653583527	0.93766395614977938	0.072894983921978518	-0.018458542876616746	-0.041628970900762251	3.8763119994539952e-18
0	0	0	46	0	131	0.17000000000000001	-0.13	0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.41330876265255917	0.43652372152655594	-0.39079985625110686	0.9376639561497796	0.072894983971344557	-0.018458543018535556	-0.041628971003982343	-5.4075219498583784e-18
0	0	0	34	0	132	-0.25000000010000001	-0.13	0.11	0.070740687873506	-0.29472807308888005	0.37499999996802402	0.27760287232319913	-0.67480094539885904	0.86423541101846135	0.0016640828816526334	-0.04296446965223491	-0.034081476588547426	-1.0308938526596137e-17
0	0	0	35	0	133	-0.24999999989999999	-0.13	0.11	0.070740687873506	-0.2947280730888801	0.37500000003197603	0.27760287232319913	-0.67480094511413069	0.86423541126839099	0.0016640830189322377	-0.042964469652307977	-0.034081476608689314	3.2236733952351494e-18
0	0	0	42	0	134	0.24999999989999999	-0.13	0.11	0.17925931212649401	-0.29472807308888005	0.37500000003197603	0.22239712767680098	-0.67480094511413069	0.86423541126839099	0.0016640830189321898	0.071523322453417665	0.05541767634278192	8.0240743681656237e-18
0	0	0	43	0	135	0.25000000010000001	-0.13	0.11	0.17925931212649404	-0.2947280730888801	0.37499999996802402	0.22239712767680098	-0.67480094539885904	0.86423541101846135	0.0016640828816526815	0.071523322422838223	0.055417676393822134	-4.0131290494785658e-18
0	0	0	40	0	136	0.17000000000000001	-0.25000000010000001	0.11	0.12499999995606895	-0.31132233623613736	0.39952713163887921	0.039196178167738793	-0.58993891617341954	1.0958540242048096	0.10546723196829842	0.12132181634289604	0.061539718737052482	-8.8242861032299875e-19
0	0	0	42	0	137	0.17000000000000001	-0.24999999989999999	0.11	0.12500000004393111	-0.31132233623613742	0.39952713163887926	0.039196178511111283	-0.58993891617341943	1.09585402395488	0.10546723189048983	0.12132181627075229	0.061539718681986245	5.4527556796735129e-18
0	0	0	56	0	138	0.17000000000000001	0.24999999989999999	0.11	0.12500000004393111	-0.18867766376386266	0.39952713163887921	0.039196178511111283	-0.41006108382658041	1.09585402395488	0.042932648448071056	0.12132181627075231	0.043862192106389197	4.1805119117449511e-18
0	0	0	58	0	139	0.17000000000000001	0.25000000010000001	0.11	0.12499999995606895	-0.18867766376386266	0.39952713163887926	0.039196178167738793	-0.41006108382658041	1.0958540242048098	0.042932648495227238	0.12132181634289607	0.043862192135147061	-3.7264039948007411e-19
0	0	0	10	0	140	0.17000000000000001	-0.13	-0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.33669123734744089	0.43652372152655589	-0.39079985625110686	1.0623360438502205	0.13400512376746898	0.03652114691543145	-0.041628971003982329	-1.2226923678631522e-17
0	0	0	14	0	141	0.17000000000000001	-0.13	-0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.33669123734744083	0.43652372118318344	-0.39079985653583527	1.0623360438502205	0.13400512374900139	0.036521147031041964	-0.041628970900762251	1.4623220006908151e-17
0	0	0	42	0	142	0.17000000000000001	-0.13	0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.41330876265255923	0.43652372118318344	-0.39079985653583527	0.93766395614977938	0.072894983921978518	-0.018458542876616746	-0.041628970900762251	3.8763119994539952e-18
0	0	0	46	0	143	0.17000000000000001	-0.13	0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.41330876265255917	0.43652372152655594	-0.39079985625110686	0.9376639561497796	0.072894983971344557	-0.018458543018535556	-0.041628971003982343	-5.4075219498583784e-18
0	0	0	34	0	144	-0.25000000010000001	-0.13	0.11	0.070740687873506	-0.29472807308888005	0.37499999996802402	0.27760287232319913	-0.67480094539885904	0.86423541101846135	0.0016640828816526334	-0.04296446965223491	-0.034081476588547426	-1.0308938526596137e-17
0	0	0	35	0	145	-0.24999999989999999	-0.13	0.11	0.070740687873506	-0.2947280730888801	0.37500000003197603	0.27760287232319913	-0.67480094511413069	0.86423541126839099	0.0016640830189322377	-0.042964469652307977	-0.034081476608689314	3.2236733952351494e-18
0	0	0	42	0	146	0.24999999989999999	-0.13	0.11	0.17925931212649401	-0.29472807308888005	0.37500000003197603	0.22239712767680098	-0.67480094511413069	0.86423541126839099	0.0016640830189321898	0.071523322453417665	0.05541767634278192	8.0240743681656237e-18
0	0	0	43	0	147	0.25000000010000001	-0.13	0.11	0.17925931212649404	-0.2947280730888801	0.37499999996802402	0.22239712767680098	-0.67480094539885904	0.86423541101846135	0.0016640828816526815	0.071523322422838223	0.055417676393822134	-4.0131290494785658e-18
0	0	0	40	0	148	0.17000000000000001	-0.25000000010000001	0.11	0.12499999995606895	-0.31132233623613736	0.39952713163887921	0.039196178167738793	-0.58993891617341954	1.0958540242048096	0.10546723196829842	0.12132181634289604	0.061539718737052482	-8.8242861032299875e-19
0	0	0	42	0	149	0.17000000000000001	-0.24999999989999999	0.11	0.12500000004393111	-0.31132233623613742	0.39952713163887926	0.039196178511111283	-0.58993891617341943	1.09585402395488	0.10546723189048983	0.12132181627075229	0.061539718681986245	5.4527556796735129e-18
0	0	0	56	0	150	0.17000000000000001	0.24999999989999999	0.11	0.12500000004393111	-0.18867766376386266	0.39952713163887921	0.039196178511111283	-0.41006108382658041	1.09585402395488	0.042932648448071056	0.12132181627075231	0.043862192106389197	4.1805119117449511e-18
0	0	0	58	0	151	0.17000000000000001	0.25000000010000001	0.11	0.12499999995606895	-0.18867766376386266	0.39952713163887926	0.039196178167738793	-0.41006108382658041	1.0958540242048098	0.042932648495227238	0.12132181634289607	0.043862192135147061	-3.7264039948007411e-19
0	0	0	10	0	152	0.17000000000000001	-0.13	-0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.33669123734744089	0.43652372152655589	-0.39079985625110686	1.0623360438502205	0.13400512376746898	0.03652114691543145	-0.041628971003982329	-1.2226923678631522e-17
0	0	0	14	0	153	0.17000000000000001	-0.13	-0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.33669123734744083	0.43652372118318344	-0.39079985653583527	1.0623360438502205	0.13400512374900139	0.036521147031041964	-0.041628970900762251	1.4623220006908151e-17
0	0	0	42	0	154	0.17000000000000001	-0.13	0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.41330876265255923	0.43652372118318344	-0.39079985653583527	0.93766395614977938	0.072894983921978518	-0.018458542876616746	-0.041628970900762251	3.8763119994539952e-18
0	0	0	46	0	155	0.17000000000000001	-0.13	0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.41330876265255917	0.43652372152655594	-0.39079985625110686	0.9376639561497796	0.072894983971344557	-0.018458543018535556	-0.041628971003982343	-5.4075219498583784e-18
0	0	0	34	0	156	-0.25000000010000001	-0.13	0.11	0.070740687873506	-0.29472807308888005	0.37499999996802402	0.27760287232319913	-0.67480094539885904	0.86423541101846135	0.0016640828816526334	-0.04296446965223491	-0.034081476588547426	-1.0308938526596137e-17
0	0	0	35	0	157	-0.24999999989999999	-0.13	0.11	0.070740687873506	-0.2947280730888801	0.37500000003197603	0.27760287232319913	-0.67480094511413069	0.86423541126839099	0.0016640830189322377	-0.042964469652307977	-0.034081476608689314	3.2236733952351494e-18
0	0	0	42	0	158	0.24999999989999999	-0.13	0.11	0.17925931212649401	-0.29472807308888005	0.37500000003197603	0.22239712767680098	-0.67480094511413069	0.86423541126839099	0.0016640830189321898	0.071523322453417665	0.05541767634278192	8.0240743681656237e-18
0	0	0	43	0	159	0.25000000010000001	-0.13	0.11	0.17925931212649404	-0.2947280730888801	0.37499999996802402	0.22239712767680098	-0.67480094539885904	0.86423541101846135	0.0016640828816526815	0.071523322422838223	0.055417676393822134	-4.0131290494785658e-18
0	0	0	40	0	160	0.17000000000000001	-0.25000000010000001	0.11	0.12499999995606895	-0.31132233623613736	0.39952713163887921	0.039196178167738793	-0.58993891617341954	1.0958540242048096	0.10546723196829842	0.12132181634289604	0.061539718737052482	-8.8242861032299875e-19
0	0	0	42	0	161	0.17000000000000001	-0.24999999989999999	0.11	0.12500000004393111	-0.31132233623613742	0.39952713163887926	0.039196178511111283	-0.58993891617341943	1.09585402395488	0.10546723189048983	0.12132181627075229	0.061539718681986245	5.4527556796735129e-18
0	0	0	56	0	162	0.17000000000000001	0.24999999989999999	0.11	0.12500000004393111	-0.18867766376386266	0.39952713163887921	0.039196178511111283	-0.41006108382658041	1.09585402395488	0.042932648448071056	0.12132181627075231	0.043862192106389197	4.1805119117449511e-18
0	0	0	58	0	163	0.17000000000000001	0.25000000010000001	0.11	0.12499999995606895	-0.18867766376386266	0.39952713163887926	0.039196178167738793	-0.41006108382658041	1.0958540242048098	0.042932648495227238	0.12132181634289607	0.043862192135147061	-3.7264039948007411e-19
0	0	0	10	0	164	0.17000000000000001	-0.13	-0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.33669123734744089	0.43652372152655589	-0.39079985625110686	1.0623360438502205	0.13400512376746898	0.03652114691543145	-0.041628971003982329	-1.2226923678631522e-17
0	0	0	14	0	165	0.17000000000000001	-0.13	-0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.33669123734744083	0.43652372118318344	-0.39079985653583527	1.0623360438502205	0.13400512374900139	0.036521147031041964	-0.041628970900762251	1.4623220006908151e-17
0	0	0	42	0	166	0.17000000000000001	-0.13	0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.41330876265255923	0.43652372118318344	-0.39079985653583527	0.93766395614977938	0.072894983921978518	-0.018458542876616746	-0.041628970900762251	3.8763119994539952e-18
0	0	0	46	0	167	0.17000000000000001	-0.13	0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.41330876265255917	0.43652372152655594	-0.39079985625110686	0.9376639561497796	0.072894983971344557	-0.018458543018535556	-0.041628971003982343	-5.4075219498583784e-18
0	0	0	34	0	168	-0.25000000010000001	-0.13	0.11	0.070740687873506	-0.29472807308888005	0.37499999996802402	0.27760287232319913	-0.67480094539885904	0.86423541101846135	0.0016640828816526334	-0.04296446965223491	-0.034081476588547426	-1.0308938526596137e-17
0	0	0	35	0	169	-0.24999999989999999	-0.13	0.11	0.070740687873506	-0.2947280730888801	0.37500000003197603	0.27760287232319913	-0.67480094511413069	0.86423541126839099	0.0016640830189322377	-0.042964469652307977	-0.034081476608689314	3.2236733952351494e-18
0	0	0	42	0	170	0.24999999989999999	-0.13	0.11	0.17925931212649401	-0.29472807308888005	0.37500000003197603	0.22239712767680098	-0.67480094511413069	0.86423541126839099	0.0016640830189321898	0.071523322453417665	0.05541767634278192	8.0240743681656237e-18
0	0	0	43	0	171	0.25000000010000001	-0.13	0.11	0.17925931212649404	-0.2947280730888801	0.37499999996802402	0.22239712767680098	-0.67480094539885904	0.86423541101846135	0.0016640828816526815	0.071523322422838223	0.055417676393822134	-4.0131290494785658e-18
0	0	0	40	0	172	0.17000000000000001	-0.25000000010000001	0.11	0.12499999995606895	-0.31132233623613736	0.39952713163887921	0.039196178167738793	-0.58993891617341954	1.0958540242048096	0.10546723196829842	0.12132181634289604	0.061539718737052482	-8.8242861032299875e-19
0	0	0	42	0	173	0.17000000000000001	-0.24999999989999999	0.11	0.12500000004393111	-0.31132233623613742	0.39952713163887926	0.039196178511111283	-0.58993891617341943	1.09585402395488	0.10546723189048983	0.12132181627075229	0.061539718681986245	5.4527556796735129e-18
0	0	0	56	0	174	0.17000000000000001	0.24999999989999999	0.11	0.12500000004393111	-0.18867766376386266	0.39952713163887921	0.039196178511111283	-0.41006108382658041	1.09585402395488	0.042932648448071056	0.12132181627075231	0.043862192106389197	4.1805119117449511e-18
0	0	0	58	0	175	0.17000000000000001	0.25000000010000001	0.11	0.12499999995606895	-0.18867766376386266	0.39952713163887926	0.039196178167738793	-0.41006108382658041	1.0958540242048098	0.042932648495227238	0.12132181634289607	0.043862192135147061	-3.7264039948007411e-19
0	0	0	10	0	176	0.17000000000000001	-0.13	-0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.33669123734744089	0.43652372152655589	-0.39079985625110686	1.0623360438502205	0.13400512376746898	0.03652114691543145	-0.041628971003982329	-1.2226923678631522e-17
0	0	0	14	0	177	0.17000000000000001	-0.13	-0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.33669123734744083	0.43652372118318344	-0.39079985653583527	1.0623360438502205	0.13400512374900139	0.036521147031041964	-0.041628970900762251	1.4623220006908151e-17
0	0	0	42	0	178	0.17000000000000001	-0.13	0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.41330876265255923	0.43652372118318344	-0.39079985653583527	0.93766395614977938	0.072894983921978518	-0.018458542876616746	-0.041628970900762251	3.8763119994539952e-18
0	0	0	46	0	179	0.17000000000000001	-0.13	0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.41330876265255917	0.43652372152655594	-0.39079985625110686	0.9376639561497796	0.072894983971344557	-0.018458543018535556	-0.041628971003982343	-5.4075219498583784e-18
0	0	0	34	0	180	-0.25000000010000001	-0.13	0.11	0.070740687873506	-0.29472807308888005	0.37499999996802402	0.27760287232319913	-0.67480094539885904	0.86423541101846135	0.0016640828816526334	-0.04296446965223491	-0.034081476588547426	-1.0308938526596137e-17
0	0	0	35	0	181	-0.24999999989999999	-0.13	0.11	0.070740687873506	-0.2947280730888801	0.37500000003197603	0.27760287232319913	-0.67480094511413069	0.86423541126839099	0.0016640830189322377	-0.042964469652307977	-0.034081476608689314	3.2236733952351494e-18
0	0	0	42	0	182	0.24999999989999999	-0.13	0.11	0.17925931212649401	-0.29472807308888005	0.37500000003197603	0.22239712767680098	-0.67480094511413069	0.86423541126839099	0.0016640830189321898	0.071523322453417665	0.05541767634278192	8.0240743681656237e-18
0	0	0	43	0	183	0.25000000010000001	-0.13	0.11	0.17925931212649404	-0.2947280730888801	0.37499999996802402	0.22239712767680098	-0.67480094539885904	0.86423541101846135	0.0016640828816526815	0.071523322422838223	0.055417676393822134	-4.0131290494785658e-18
0	0	0	40	0	184	0.17000000000000001	-0.25000000010000001	0.11	0.12499999995606895	-0.31132233623613736	0.39952713163887921	0.039196178167738793	-0.58993891617341954	1.0958540242048096	0.10546723196829842	0.12132181634289604	0.061539718737052482	-8.8242861032299875e-19
0	0	0	42	0	185	0.17000000000000001	-0.24999999989999999	0.11	0.12500000004393111	-0.31132233623613742	0.39952713163887926	0.039196178511111283	-0.58993891617341943	1.09585402395488	0.10546723189048983	0.12132181627075229	0.061539718681986245	5.4527556796735129e-18
0	0	0	56	0	186	0.17000000000000001	0.24999999989999999	0.11	0.12500000004393111	-0.18867766376386266	0.39952713163887921	0.039196178511111283	-0.41006108382658041	1.09585402395488	0.042932648448071056	0.12132181627075231	0.043862192106389197	4.1805119117449511e-18
0	0	0	58	0	187	0.17000000000000001	0.25000000010000001	0.11	0.12499999995606895	-0.18867766376386266	0.39952713163887926	0.039196178167738793	-0.41006108382658041	1.0958540242048098	0.042932648495227238	0.12132181634289607	0.043862192135147061	-3.7264039948007411e-19
0	0	0	10	0	188	0.17000000000000001	-0.13	-0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.33669123734744089	0.43652372152655589	-0.39079985625110686	1.0623360438502205	0.13400512376746898	0.03652114691543145	-0.041628971003982329	-1.2226923678631522e-17
0	0	0	14	0	189	0.17000000000000001	-0.13	-0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.33669123734744083	0.43652372118318344	-0.39079985653583527	1.0623360438502205	0.13400512374900139	0.036521147031041964	-0.041628970900762251	1.4623220006908151e-17
0	0	0	42	0	190	0.17000000000000001	-0.13	0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.41330876265255923	0.43652372118318344	-0.39079985653583527	0.93766395614977938	0.072894983921978518	-0.018458542876616746	-0.041628970900762251	3.8763119994539952e-18
0	0	0	46	0	191	0.17000000000000001	-0.13	0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.41330876265255917	0.43652372152655594	-0.39079985625110686	0.9376639561497796	0.072894983971344557	-0.018458543018535556	-0.041628971003982343	-5.4075219498583784e-18
0	0	0	34	0	192	-0.25000000010000001	-0.13	0.11	0.070740687873506	-0.29472807308888005	0.37499999996802402	0.27760287232319913	-0.67480094539885904	0.86423541101846135	0.0016640828816526334	-0.04296446965223491	-0.034081476588547426	-1.0308938526596137e-17
0	0	0	35	0	193	-0.24999999989999999	-0.13	0.11	0.070740687873506	-0.2947280730888801	0.37500000003197603	0.27760287232319913	-0.67480094511413069	0.86423541126839099	0.0016640830189322377	-0.042964469652307977	-0.034081476608689314	3.2236733952351494e-18
0	0	0	42	0	194	0.24999999989999999	-0.13	0.11	0.17925931212649401	-0.29472807308888005	0.37500000003197603	0.22239712767680098	-0.67480094511413069	0.86423541126839099	0.0016640830189321898	0.071523322453417665	0.05541767634278192	8.0240743681656237e-18
0	0	0	43	0	195	0.25000000010000001	-0.13	0.11	0.17925931212649404	-0.2947280730888801	0.37499999996802402	0.22239712767680098	-0.67480094539885904	0.86423541101846135	0.0016640828816526815	0.071523322422838223	0.055417676393822134	-4.0131290494785658e-18
0	0	0	40	0	196	0.17000000000000001	-0.25000000010000001	0.11	0.12499999995606895	-0.31132233623613736	0.39952713163887921	0.039196178167738793	-0.58993891617341954	1.0958540242048096	0.10546723196829842	0.12132181634289604	0.061539718737052482	-8.8242861032299875e-19
0	0	0	42	0	197	0.17000000000000001	-0.24999999989999999	0.11	0.12500000004393111	-0.31132233623613742	0.39952713163887926	0.039196178511111283	-0.58993891617341943	1.09585402395488	0.10546723189048983	0.12132181627075229	0.061539718681986245	5.4527556796735129e-18
0	0	0	56	0	198	0.17000000000000001	0.24999999989999999	0.11	0.12500000004393111	-0.18867766376386266	0.39952713163887921	0.039196178511111283	-0.41006108382658041	1.09585402395488	0.042932648448071056	0.12132181627075231	0.043862192106389197	4.1805119117449511e-18
0	0	0	58	0	199	0.17000000000000001	0.25000000010000001	0.11	0.12499999995606895	-0.18867766376386266	0.39952713163887926	0.039196178167738793	-0.41006108382658041	1.0958540242048098	0.042932648495227238	0.12132181634289607	0.043862192135147061	-3.7264039948007411e-19
0	0	0	10	0	200	0.17000000000000001	-0.13	-0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.33669123734744089	0.43652372152655589	-0.39079985625110686	1.0623360438502205	0.13400512376746898	0.03652114691543145	-0.041628971003982329	-1.2226923678631522e-17
0	0	0	14	0	201	0.17000000000000001	-0.13	-0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.33669123734744083	0.43652372118318344	-0.39079985653583527	1.0623360438502205	0.13400512374900139	0.036521147031041964	-0.041628970900762251	1.4623220006908151e-17
0	0	0	42	0	202	0.17000000000000001	-0.13	0.24999999989999999	0.17272769752090641	-0.25000000003642819	0.41330876265255923	0.43652372118318344	-0.39079985653583527	0.93766395614977938	0.072894983921978518	-0.018458542876616746	-0.041628970900762251	3.8763119994539952e-18
0	0	0	46	0	203	0.17000000000000001	-0.13	0.25000000010000001	0.17272769752090641	-0.24999999996357183	0.41330876265255917	0.43652372152655594	-0.39079985625110686	0.9376639561497796	0.072894983971344557	-0.018458543018535556	-0.041628971003982343	-5.4075219498583784e-18
0	0	0	34	0	204	-0.25000000010000001	-0.13	0.11	0.070740687873506	-0.29472807308888005	0.37499999996802402	0.27760287232319913	-0.67480094539885904	0.86423541101846135	0.0016640828816526334	-0.04296446965223491	-0.034081476588547426	-1.0308938526596137e-17
0	0	0	35	0	205	-0.24999999989999999	-0.13	0.11	0.070740687873506	-0.2947280730888801	0.37500000003197603	0.27760287232319913	-0.67480094511413069	0.86423541126839099	0.0016640830189322377	-0.042964469652307977	-0.034081476608689314	3.2236733952351494e-18
0	0	0	42	0	206	0.24999999989999999	-0.13	0.11	0.17925931212649401	-0.29472807308888005	0.37500000003197603	0.22239712767680098	-0.67480094511413069	0.86423541126839099	0.0016640830189321898	0.071523322453417665	0.05541767634278192	8.0240743681656237e-18
0	0	0	43	0	207	0.25000000010000001	-0.13	0.11	0.17925931212649404	-0.2947280730888801	0.37499999996802402	0.22239712767680098	-0.67480094539885904	0.86423541101846135	0.0016640828816526815	0.071523322422838223	0.055417676393822134	-4.0131290494785658e-18
0	0	0	40	0	208	0.17000000000000001	-0.25000000010000001	0.11	0.12499999995606895	-0.31132233623613736	0.39952713163887921	0.039196178167738793	-0.58993891617341954	1.0958540242048096	0.10546723196829842	0.12132181634289604	0.061539718737052482	-8.8242861032299875e-19
0	0	0	42	0	209	0.17000000000000001	-0.24999999989999999	0.11	0.12500000004393111	-0.31132233623613742	0.39952713163887926	0.039196178511111283	-0.58993891617341943	1.09585402395488	0.10546723189048983	0.12132181627075229	0.061539718681986245	5.4527556796735129e-18
0	0	0	56	0	210	0.17000000000000001	0.24999999989999999	0.11	0.12500000004393111	-0.18867766376386266	0.39952713163887921	0.039196178511111283	-0.41006108382658041	1.09585402395488	0.042932648448071056	0.12132181627075231	0.043862192106389197	4.1805119117449511e-18
